"Year","INSTNM","STABBR","REGION","ADM_RATE","UGDS","COSTT4_A","MD_EARN_WNE_P10","MD_EARN_WNE_P6","DEBT_MDN_SUPP","RPY_3YR_RT_SUPP","LO_INC_RPY_3YR_RT_SUPP","MD_INC_RPY_3YR_RT_SUPP","HI_INC_RPY_3YR_RT_SUPP","C150_4_POOLED_SUPP","C200_4_POOLED_SUPP","RET_FT4_POOLED_SUPP","isNCF"
"2020","My Le's Beauty College","LA",5,,44,"not reported",,,"-999",,,,,,,,FALSE
"2020","Blackstone Valley Vocational Regional School District","MA",1,,30,"not reported",,,"7009",0.5882352941,,,,,,,FALSE
"2020","Southern Worcester County Regional Vocational School District","MA",1,,40,"not reported",,,"9231",0.6216216216,,,,,,,FALSE
"2020","L'esprit Academy","MI",3,,139,"not reported",,,"6333",0.3668639053,0.2966101695,,,,,,FALSE
"2020","Marketti Academy of Cosmetology","MI",3,,53,"not reported",,,"8038",,,,,,,,FALSE
"2020","CenterPoint Massage & Shiatsu Therapy School & Clinic","MN",4,,90,"not reported",,,"9500",0.6694915254,0.6031746032,,,,,,FALSE
"2020","Avalon School of Cosmetology","MN",4,,25,"not reported",,,"-999",,,,,,,,FALSE
"2020","American Business and Technology University","MO",4,,333,"not reported",,,"-999",0.2023346304,0.1844660194,,,0.561,,,FALSE
"2020","City Vision University","MO",4,,124,"10333",,,"4019",,,,,,,,FALSE
"2020","Transformed Barber and Cosmetology Academy","MO",4,,42,"not reported",,,"6118",0.1544117647,0.1578947368,,,,,,FALSE
"2020","Bitterroot School of Cosmetology","MT",7,,33,"not reported",,,"9111",0.5142857143,,,,,,,FALSE
"2020","Montana Academy of Salons","MT",7,,91,"not reported",,,"7389",0.5438596491,0.4571428571,,,,,,FALSE
"2020","National Career Institute","NJ",2,,231,"not reported",,,"6756",0.0944444444,0.0855457227,,,,,,FALSE
"2020","Toni & Guy Hairdressing Academy-Albuquerque","NM",6,,150,"not reported",,,"9400",0.2878787879,0.2261904762,,,,,,FALSE
"2020","International Academy of Style","NV",8,,47,"not reported",,,"8264",0.5,0.4943820225,,,,,,FALSE
"2020","EDP School","NY",2,,108,"not reported",,,"-999",,,,,,,,FALSE
"2020","New York Medical Career Training Center","NY",2,,349,"not reported",,,"5314",0.5687203791,0.5423728814,,,,,,FALSE
"2020","Institute of Culinary Education","NY",2,,528,"not reported",,,"6439",0.7310469314,0.6720647773,0.71875,0.843537415,,,,FALSE
"2020","The Salon Professional Academy-Tonawanda","NY",2,,148,"not reported",,,"6333",0.5098039216,0.4111111111,,,,,,FALSE
"2020","Onondaga School of Therapeutic Massage-Syracuse","NY",2,,60,"not reported",,,"9423",0.5833333333,0.4678899083,,,,,,FALSE
"2020","Academy of Cosmetology and Esthetics NYC","NY",2,,63,"not reported",,,"5500",0.4324324324,0.3425925926,0.4166666667,0.6829268293,,,,FALSE
"2020","Finger Lakes School of Massage","NY",2,,48,"not reported",,,"7917",0.6228070175,0.5603864734,0.686746988,0.7692307692,,,,FALSE
"2020","Four County Career Center","OH",3,,157,"not reported",,,"-999",,,,,,,,FALSE
"2020","Elevate Salon Institute","OH",3,,25,"not reported",,,"8750",,,,,,,,FALSE
"2020","Summit Salon Academy-Perrysburg","OH",3,,56,"not reported",,,"7917",0.5154639175,0.4318181818,,,,,,FALSE
"2020","Portland Actors Conservatory","OR",8,0,6,"28935",,,"-999",,,,,,,,FALSE
"2020","Somerset County Technology Center","PA",2,,62,"not reported",,,"10194",0.4864864865,0.3846153846,,,,,,FALSE
"2020","Metro Beauty Academy","PA",2,,148,"not reported",,,"8028",0.4966666667,0.3691275168,0.6086956522,0.6440677966,,,,FALSE
"2020","Academy for Careers and Technology","SC",5,,41,"not reported",,,"-999",,,,,,,,FALSE
"2020","Aiken School of Cosmetology and Barbering","SC",5,,65,"not reported",,,"6500",0.3617021277,0.3666666667,,,,,,FALSE
"2020","Love Beauty School Inc","TN",5,,180,"not reported",,,"5670",0.2380952381,0.1860465116,,,,,,FALSE
"2020","Professional Career Training Institute","TX",6,,88,"not reported",,,"7864",0.2847222222,0.2583333333,,,,,,FALSE
"2020","Houston International College Cardiotech Ultrasound School","TX",6,,67,"33657",,,"19250",0.56,0.5294117647,,,,,,FALSE
"2020","DuVall's School of Cosmetology","TX",6,,56,"not reported",,,"7917",0.4966442953,0.4418604651,,,,,,FALSE
"2020","Advanced Beauty College","TX",6,,44,"not reported",,,"-999",,,,,,,,FALSE
"2020","Texas Beauty College","TX",6,,70,"not reported",,,"-999",,,,,,,,FALSE
"2020","Avenue Five Institute","TX",6,,297,"not reported",,,"7269",0.5141955836,0.4019607843,0.6769230769,0.7708333333,,,,FALSE
"2020","The Salon Professional Academy-Lewisville","TX",6,,109,"not reported",,,"7917",0.4044117647,0.3164556962,,0.6,,,,FALSE
"2020","Renaissance Academie","UT",7,,115,"not reported",,,"9500",0.4096385542,0.2807017544,,,,,,FALSE
"2020","Bethel College","VA",5,,31,"not reported",,,"-999",,,,,,,,FALSE
"2020","Institute of Advanced Medical Esthetics","VA",5,,20,"not reported",,,"-999",,,,,,,,FALSE
"2020","Gary Manuel Aveda Institute","WA",8,,108,"not reported",,,"8028",0.5348837209,0.4130434783,0.6691176471,0.6875,,,,FALSE
"2020","Northwest School of Wooden Boat Building","WA",8,,38,"28382",,,"9500",0.6857142857,,,,,,,FALSE
"2020","The Salon Professional Academy-Onalaska","WI",3,,64,"not reported",,,"12000",0.4074074074,0.2753623188,,,,,,FALSE
"2020","West Coast University-Orange County","CA",8,0.9535,2514,"44143",54900,74600,"24464",0.69375,0.6436327739,0.6832579186,0.773480663,0.44,,0.8269,FALSE
"2020","West Coast University-Ontario","CA",8,0.881,1671,"45040",54900,74600,"24464",0.69375,0.6436327739,0.6832579186,0.773480663,0.4634,,0.7234,FALSE
"2020","Midwest Technical Institute-East Peoria","IL",3,,529,"not reported",27100,22400,"9079",0.2828070175,0.2369558951,0.4103773585,0.7411764706,,,,FALSE
"2020","Paul Mitchell the School-Chicago","IL",3,,183,"not reported",,19500,"9833",0.3719512195,0.2964071856,0.4651162791,0.6111111111,,,,FALSE
"2020","Dorsey School of Business-Waterford Pontiac","MI",3,,104,"33492",22700,19600,"9500",0.2051093098,0.1838448176,0.2893203883,0.5,,,,FALSE
"2020","Platt College-Miller-Motte-Fayetteville","NC",5,,628,"not reported",22400,20800,"10575",0.1943711522,0.1616420783,0.3142523364,0.5263157895,,,,FALSE
"2020","European Massage Therapy School-Las Vegas","NV",8,,99,"not reported",,22200,"5010",0.7162162162,0.6622516556,,,,,,FALSE
"2020","Platt College-Miller-Motte Technical-Columbus","GA",5,,709,"not reported",23500,19400,"9501",0.1847259242,0.1589044905,0.2847736626,0.4751131222,,,,FALSE
"2020","Fortis College-Grand Prairie","TX",6,,63,"not reported",25800,21200,"9500",0.3056578507,0.2819672131,0.3879310345,0.5421686747,,,,FALSE
"2020","The Art Institute of Virginia Beach","VA",5,,307,"29528",30900,23700,"16000",0.2815452697,0.2161296778,0.321071753,0.4879518072,0.3261,0.3333,0.673,FALSE
"2020","Bryant & Stratton College-Bayshore","WI",3,,425,"22344",24100,21200,"10152",0.1873163434,0.153212958,0.2984974958,0.462006079,0.1047,,,FALSE
"2020","Fortis College-Indianapolis","IN",3,,344,"26043",22900,19800,"10807",0.2004830918,0.1749026655,0.2787610619,0.4634146341,,,,FALSE
"2020","Empire Beauty School-E Memphis","TN",5,,99,"not reported",16500,15000,"8107",0.2742574257,0.1938911023,0.4519774011,0.6375,,,,FALSE
"2020","Empire Beauty School-Nashville","TN",5,,79,"not reported",18500,16300,"8028",0.2978723404,0.2254160363,0.4242424242,0.5802469136,,,,FALSE
"2020","Empire Beauty School-Jackson","TN",5,,59,"not reported",17100,15900,"7627",0.2741273101,0.2199170124,0.3806818182,0.5466666667,,,,FALSE
"2020","Empire Beauty School-Springfield","PA",2,,127,"not reported",20300,16200,"8028",0.2879914984,0.2361733931,0.3736842105,0.512195122,,,,FALSE
"2020","Empire Beauty School-Paramus","NJ",2,,74,"not reported",17100,15900,"7627",0.2741273101,0.2199170124,0.3806818182,0.5466666667,,,,FALSE
"2020","Empire Beauty School-Speedway","IN",3,,178,"not reported",21900,18400,"7876",0.2604951561,0.1822222222,0.4171428571,0.582278481,,,,FALSE
"2020","Empire Beauty School-Morrow","GA",5,,240,"not reported",17100,15900,"7627",0.2741273101,0.2199170124,0.3806818182,0.5466666667,,,,FALSE
"2020","Strayer University-Arkansas","AR",5,,292,"not reported",45900,33100,"12667",0.2382231351,0.1902314589,0.3221743454,0.4671661525,,,,FALSE
"2020","Strayer University-Georgia","GA",5,,6428,"27879",45900,33100,"12667",0.2382231351,0.1902314589,0.3221743454,0.4671661525,0.1875,0.1277,0.5641,FALSE
"2020","Strayer University-Mississippi","MS",5,,442,"not reported",45900,33100,"12667",0.2382231351,0.1902314589,0.3221743454,0.4671661525,,,,FALSE
"2020","Strayer University-South Carolina","SC",5,,2243,"27879",45900,33100,"12667",0.2382231351,0.1902314589,0.3221743454,0.4671661525,,,0.5116,FALSE
"2020","Strayer University-Texas","TX",6,,2084,"27879",45900,33100,"12667",0.2382231351,0.1902314589,0.3221743454,0.4671661525,,,0.3968,FALSE
"2020","The Art Institute of San Antonio","TX",6,,640,"27541",34100,27300,"14500",0.3474795776,0.2768479777,0.3730272597,0.5680317041,0.2044,0.3333,0.4808,FALSE
"2020","Empire Beauty School-S Memphis","TN",5,,62,"not reported",21900,18400,"7876",0.2604951561,0.1822222222,0.4171428571,0.582278481,,,,FALSE
"2020","Empire Beauty School-Charlotte","NC",5,,86,"not reported",17300,16100,"6222",0.2591424968,0.223880597,0.3223684211,0.5657894737,,,,FALSE
"2020","Empire Beauty School-E Greensboro","NC",5,,67,"not reported",17100,15900,"7627",0.2741273101,0.2199170124,0.3806818182,0.5466666667,,,,FALSE
"2020","Empire Beauty School-Winston-Salem","NC",5,,75,"not reported",17100,15900,"7627",0.2741273101,0.2199170124,0.3806818182,0.5466666667,,,,FALSE
"2020","Empire Beauty School-West Palm","FL",5,,82,"not reported",20300,16200,"8028",0.2879914984,0.2361733931,0.3736842105,0.512195122,,,,FALSE
"2020","Empire Beauty School-Pineville","NC",5,,107,"not reported",18200,15700,"7828",0.2771362587,0.24328594,0.3597883598,0.4090909091,,,,FALSE
"2020","Virginia Polytechnic Institute & State University","VA",5,,,"not reported",,,"-999",,,,,,,,FALSE
"2020","Bryant & Stratton College-Hampton","VA",5,,331,"22982",24100,21200,"10152",0.1873163434,0.153212958,0.2984974958,0.462006079,0.0975,,,FALSE
"2020","Paul Mitchell the School-Phoenix","AZ",6,,122,"not reported",,,"10556",0.3133640553,0.2666666667,0.350877193,,,,,FALSE
"2020","All Beauty College","AZ",6,,8,"not reported",,,"9183",0.2317073171,0.1739130435,,,,,,FALSE
"2020","Trinity School of Health and Allied Sciences","CA",8,,17,"not reported",,,"13490",0.5696202532,0.5319148936,,,,,,FALSE
"2020","Paul Mitchell the School-Modesto","CA",8,,230,"not reported",,,"6211",0.3841336117,0.2969283276,0.5147058824,0.54,,,,FALSE
"2020","Cosmo Beauty Academy","CA",8,,96,"not reported",,,"6632",0.3109243697,0.2705882353,,,,,,FALSE
"2020","Paul Mitchell the School-Fresno","CA",8,,295,"not reported",,,"10556",0.3376205788,0.2748815166,,,,,,FALSE
"2020","Unitek College","CA",8,,3774,"53216",,,"9500",0.6733556299,0.6114519427,0.724137931,0.7891156463,0.8214,,,FALSE
"2020","Gurnick Academy of Medical Arts","CA",8,,1687,"not reported",,,"16663",0.5685579196,0.5386138614,0.5598455598,0.7804878049,0.5857,,,FALSE
"2020","Paul Mitchell the School-East Bay","CA",8,,197,"not reported",,,"10556",0.5275362319,0.469273743,0.5172413793,0.6708860759,,,,FALSE
"2020","South University-Richmond","VA",5,,379,"27155",33400,26900,"12667",0.2547585843,0.2105572789,0.3232935014,0.4912993039,0.075,0.1667,0.4583,FALSE
"2020","South University-Virginia Beach","VA",5,,369,"30454",33400,26900,"12667",0.2547585843,0.2105572789,0.3232935014,0.4912993039,0.1667,,,FALSE
"2020","Aveda Institute-Denver","CO",7,,384,"not reported",,,"10000",0.5204918033,0.4394463668,0.5619047619,0.7234042553,,,,FALSE
"2020","Paul Mitchell the School-Colorado Springs","CO",7,,199,"not reported",,,"7667",0.3680781759,0.2923076923,0.4647887324,0.5609756098,,,,FALSE
"2020","The Salon Professional Academy-Colorado Springs","CO",7,,26,"not reported",,,"6307",0.4545454545,0.4038461538,,,,,,FALSE
"2020","Paul Mitchell the School-Delaware","DE",2,,127,"not reported",,,"9833",0.3139013453,0.2015503876,0.3846153846,0.5714285714,,,,FALSE
"2020","Future-Tech Institute","FL",5,,72,"11429",,,"-999",,,,,,,,FALSE
"2020","Fred K Marchman Technical College","FL",5,,215,"not reported",,,"-999",,,,,,,,FALSE
"2020","The Salon Professional Academy-Ft Myers","FL",5,,48,"not reported",,,"9500",0.2837837838,0.2033898305,,,,,,FALSE
"2020","Universal Spa Training Academy","IL",3,,132,"not reported",,,"7917",0.5319148936,0.4268292683,,,,,,FALSE
"2020","The Salon Professional Academy-Evansville","IN",3,,140,"not reported",,,"9833",0.514619883,0.3626373626,,,,,,FALSE
"2020","Tri County Regional Vocational Technical High School","MA",1,,59,"not reported",,,"-999",,,,,,,,FALSE
"2020","Compass College of Cinematic Arts","MI",3,0.679,129,"28240",,,"22000",0.4637681159,0.3125,,,0.8372,,0.7284,FALSE
"2020","Nova Academy of Cosmetology","MN",4,,111,"not reported",,,"7622",0.465648855,0.3695652174,,,,,,FALSE
"2020","SAE Institute of Technology-New York","NY",2,,311,"not reported",,,"-999",0.5059171598,0.4299516908,0.4927536232,0.7741935484,,,,FALSE
"2020","Sage School of Massage & Esthetics","OR",8,,28,"not reported",,,"7600",,,,,,,,FALSE
"2020","Peloton College","TX",6,,160,"28259",,,"9500",0.1830985915,,,,,,,FALSE
"2020","ABC Beauty Academy","TX",6,,33,"not reported",,,"-999",,,,,,,,FALSE
"2020","Salon & Spa Institute","TX",6,,84,"not reported",,,"9833",0.2,0.2016129032,,,,,,FALSE
"2020","American Beauty Academy","UT",7,,32,"not reported",,,"6148",0.3968253968,0.3414634146,,,,,,FALSE
"2020","Summit Salon Academy","WA",8,,121,"not reported",,,"7916",0.5376884422,0.4426229508,,,,,,FALSE
"2020","Paul Mitchell the School-Milwaukee","WI",3,,85,"not reported",,,"10194",0.4558139535,0.2818181818,0.578125,0.7317073171,,,,FALSE
"2020","Touro University Worldwide","CA",8,,475,"28220",,,"12500",,,,,,,0.7273,FALSE
"2020","Touro University California","CA",8,,,"not reported",,,"13750",0.8,,,,,,,FALSE
"2020","The Chicago School of Professional Psychology at Washington DC","DC",2,,,"not reported",,,"4750",,,,,,,,FALSE
"2020","Touro University Nevada","NV",8,,65,"not reported",,,"13750",0.8,,,,,,,FALSE
"2020","Herzing University-Kenosha","WI",3,0.8718,426,"26895",37800,27900,"12695",0.3041105434,0.2450605481,0.4267029973,0.5948103792,0.3636,,0.6667,FALSE
"2020","Herzing University-Brookfield","WI",3,0.9896,404,"27278",37800,27900,"12695",0.3041105434,0.2450605481,0.4267029973,0.5948103792,0.4179,,,FALSE
"2020","Texas A&M University-San Antonio","TX",6,0.2977,5673,"20518",,,"6700",,,,,,,0.6476,FALSE
"2020","Fortis Institute","TX",6,,331,"not reported",27100,20600,"-999",0.2820823245,0.2695902229,,,,,,FALSE
"2020","Southern Careers Institute-Brownsville","TX",6,,362,"not reported",21400,17600,"7917",0.1807856129,0.1663943355,0.262295082,0.3787878788,,,,FALSE
"2020","Southern Careers Institute-Harlingen","TX",6,,333,"not reported",21400,17600,"7917",0.1807856129,0.1663943355,0.262295082,0.3787878788,,,,FALSE
"2020","Strayer University-Global Region","DC",2,,6658,"27879",45900,33100,"12667",0.2382231351,0.1902314589,0.3221743454,0.4671661525,,,0.375,FALSE
"2020","Kenneth Shuler School of Cosmetology-Florence","SC",5,,157,"not reported",18700,15000,"7619",0.2078313253,0.1865671642,,,,,,FALSE
"2020","Fortis College-Columbia","SC",5,,382,"25441",27200,25600,"9500",0.2367953839,0.2023072594,0.3278911565,0.4930875576,,,,FALSE
"2020","California University of Management and Sciences","CA",8,,0,"not reported",,,"-999",,,,,,,,FALSE
"2020","Ross Medical Education Center-Davison","MI",3,,98,"not reported",24900,22400,"9498",0.3100107643,0.2625820569,0.3956043956,0.5853658537,,,,FALSE
"2020","Ross Medical Education Center-Granger","IN",3,,132,"not reported",25000,21800,"9499",0.3016591252,0.2569721116,0.4094827586,0.5222222222,,,,FALSE
"2020","Ross Medical Education Center-Niles","OH",3,,180,"not reported",24100,21700,"9099",0.3177172061,0.2752808989,0.4117647059,0.5873015873,,,,FALSE
"2020","Ross Medical Education Center-Canton","MI",3,,86,"not reported",21200,19000,"9500",0.2767894084,0.2214983713,0.4092920354,0.6178861789,,,,FALSE
"2020","Pima Medical Institute-Houston","TX",6,,784,"not reported",28800,26700,"8510",0.4626200015,0.394625982,0.5658866995,0.6811352254,,,,FALSE
"2020","Illinois Media School-Chicago Campus","IL",3,,126,"not reported",31000,30400,"9500",0.3620689655,0.3097826087,0.3942307692,0.68,,,,FALSE
"2020","Platt College-STVT-San Antonio","TX",6,,610,"not reported",,,"9834",0.3413775767,0.3131443299,0.3994490358,0.6486486486,,,,FALSE
"2020","Concorde Career College-Dallas","TX",6,0.7821,701,"not reported",30400,27700,"9500",0.4109178164,0.3464637422,0.4790123457,0.7172413793,,,,FALSE
"2020","Concorde Career Institute-Orlando","FL",5,0.7197,462,"not reported",21300,20000,"9500",0.2819188192,0.2449952336,0.3651452282,0.5692307692,,,,FALSE
"2020","Concorde Career College-San Antonio","TX",6,0.9228,676,"not reported",26300,22000,"9500",0.3313521545,0.2789757412,0.460591133,0.5271317829,,,,FALSE
"2020","Johnson & Wales University-Online","RI",1,0.425,886,"24274",38800,31900,"15250",0.6799300843,0.609416642,0.6939297125,0.7402920162,,,,FALSE
"2020","Fairfax University of America","VA",5,0.5556,49,"21068",,,"-999",,,,,,,,FALSE
"2020","Geisinger-Lewistown Hospital School of Nursing","PA",2,0.5205,51,"31498",,,"12000",,,,,,,,FALSE
"2020","Moreno Valley College","CA",8,,8553,"12395",,,"4875",0.4035087719,0.3352941176,,,,,,FALSE
"2020","Brittany Beauty Academy","NY",2,,159,"not reported",17900,13900,"8031",0.356884058,0.3165137615,0.4835164835,,,,,FALSE
"2020","Onondaga School of Therapeutic Massage-Rochester","NY",2,,95,"not reported",,,"9423",0.5833333333,0.4678899083,,,,,,FALSE
"2020","Norco College","CA",8,,9073,"12031",,,"4932",0.3703703704,0.3414634146,,,,,,FALSE
"2020","Dorsey School of Business-Saginaw","MI",3,,157,"33115",22700,19600,"9500",0.2051093098,0.1838448176,0.2893203883,0.5,,,,FALSE
"2020","Milan Institute of Cosmetology-La Quinta","CA",8,,130,"not reported",18300,15900,"6836",0.2181580666,0.1905713144,0.32,0.4642857143,,,,FALSE
"2020","Milan Institute-Boise","ID",7,,95,"not reported",18400,16400,"6204",0.2476060192,0.2135839385,0.358490566,0.5,,,,FALSE
"2020","Milan Institute of Cosmetology-El Paso","TX",6,,276,"not reported",18300,15900,"6836",0.2181580666,0.1905713144,0.32,0.4642857143,,,,FALSE
"2020","Universal Technical Institute-Dallas Fort Worth","TX",6,,1266,"not reported",46500,36300,"12000",0.4871115819,0.4078231293,0.5082246171,0.6909469303,,,,FALSE
"2020","Finger Lakes School of Massage","NY",2,,69,"not reported",,,"7917",0.6228070175,0.5603864734,0.686746988,0.7692307692,,,,FALSE
"2020","American School of Nursing and Medical Careers","NH",1,,117,"not reported",27200,23100,"8575",0.3343949045,0.2758352758,0.4706766917,0.6139534884,,,,FALSE
"2020","Harris School of Business-Upper Darby Campus","PA",2,,206,"not reported",23800,20800,"7914",0.215234375,0.1841603053,0.3085399449,0.5247524752,,,,FALSE
"2020","Cortiva Institute-New Jersey","NJ",2,,28,"20889",,25900,"6861",0.5135135135,0.3556701031,0.7282608696,0.7446808511,,,,FALSE
"2020","ICPR Junior College-Manati","PR",9,,376,"12657",16100,12700,"-999",,,,,,,,FALSE
"2020","Artistic Nails and Beauty Academy-Lakeland","FL",5,,159,"not reported",16900,15100,"6333",0.1346153846,0.1102941176,,,,,,FALSE
"2020","American Sentinel University","CO",7,,1441,"not reported",,,"12274",0.6805251641,0.6307692308,0.68,0.6958525346,,,,FALSE
"2020","Hawaii Medical College","HI",8,,271,"28974",,,"8330",0.4985422741,0.4349775785,,,,,,FALSE
"2020","Carolina College of Hair Design","NC",5,,58,"not reported",,,"-999",,,,,,,,FALSE
"2020","Remington College-Heathrow Campus","FL",5,,325,"21529",26800,21900,"9500",0.2589161649,0.2283704126,0.3615763547,0.5369458128,0.4313,,0.5217,FALSE
"2020","College of Massage Therapy","ID",7,,22,"not reported",,,"6734",0.6470588235,,,,,,,FALSE
